,MOUSEID,SEX,MODE,DIET,CHOICE_SESSION,PELLET_TYPE,COUNT,MEAL_SIZE,SNACK_SIZE,NUMBER_OF_MEALS,MEAL_FREQUENCY,NUMBER_OF_SNACKS,SNACK_FREQUENCY,NUMBER_OF_MEGA_MEALS,AVERAGE_MEGA_MEAL_SIZE,MEALS_HOUR_0,MEALS_HOUR_1,MEALS_HOUR_2,MEALS_HOUR_3,MEALS_HOUR_4,MEALS_HOUR_5,MEALS_HOUR_6,MEALS_HOUR_7,MEALS_HOUR_8,MEALS_HOUR_9,MEALS_HOUR_10,MEALS_HOUR_11,MEALS_HOUR_12,MEALS_HOUR_13,MEALS_HOUR_14,MEALS_HOUR_15,MEALS_HOUR_16,MEALS_HOUR_17,MEALS_HOUR_18,MEALS_HOUR_19,MEALS_HOUR_20,MEALS_HOUR_21,MEALS_HOUR_22,MEALS_HOUR_23
380,FEDXDM20,M,FR,NR,3.0,SUC,29,1.2083333333333333,0,24,1.189410938726064,0,0.0,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
381,FEDXDM11,M,CE,NR,4.0,CAS5,95,1.8627450980392157,0,51,2.612965203159468,0,0.0,4,7.5,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,3.0,6.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,4.0
382,FEDXDM12,M,CE,NR,4.0,CAS5,64,1.1636363636363636,0,55,2.8429894464785694,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,6.0,4.0,0.0,7.0,3.0,4.0,6.0,3.0,1.0,2.0,5.0
383,FEDXDM13,M,CE,NR,4.0,CAS5,64,1.2549019607843137,0,51,2.6328242632824264,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,7.0,5.0,4.0,3.0,4.0,6.0,4.0,3.0,1.0,3.0
384,FEDXDM14,M,CE,NR,4.0,CAS5,64,1.28,0,50,2.5712449110777804,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,4.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,5.0
385,FEDXDM15,M,CE,NR,4.0,CAS5,81,1.173913043478261,0,69,3.4413488314099276,0,0.0,1,6.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,6.0,7.0,6.0,4.0,2.0,4.0,2.0,3.0,0.0,9.0,0.0,4.0
386,FEDXDM16,M,CE,NR,4.0,CAS5,76,1.1692307692307693,0,65,3.247564326754934,0,0.0,1,6.0,0.0,0.0,0.0,3.0,9.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,4.0,5.0,7.0,5.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0
387,FEDXDM17,M,CE,NR,4.0,CAS5,67,1.2884615384615385,0,52,2.6278478880357117,0,0.0,0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,2.0,6.0,3.0,5.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0,4.0
388,FEDXDM18,M,CE,NR,4.0,CAS5,94,1.2207792207792207,0,77,3.8778450820474797,0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,4.0,2.0,0.0,1.0,4.0,3.0,2.0,6.0,5.0,4.0,3.0,2.0,3.0,9.0,3.0,3.0,1.0,9.0
389,FEDXDM19,M,CE,NR,4.0,CAS5,67,1.098360655737705,0,61,3.062291698623642,0,0.0,0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,8.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
390,FEDXDM20,M,CE,NR,4.0,CAS5,49,1.0888888888888888,0,45,2.2388059701492535,0,0.0,0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,0.0,0.0,2.0
391,FEDXDM11,M,CE,NR,4.0,SUC,37,1.1935483870967742,0,31,1.596772116581534,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0
392,FEDXDM12,M,CE,NR,4.0,SUC,38,1.0,0,38,1.976193227782272,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,5.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0
393,FEDXDM13,M,CE,NR,4.0,SUC,38,1.027027027027027,0,37,2.0008712502441,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0
394,FEDXDM14,M,CE,NR,4.0,SUC,50,1.0869565217391304,0,46,2.3731728288908,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,3.0,6.0,4.0,4.0,3.0,0.0,2.0,4.0,0.0,1.0,4.0
395,FEDXDM15,M,CE,NR,4.0,SUC,45,1.1538461538461537,0,39,1.9620447748679393,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,0.0,1.0,0.0,2.0
396,FEDXDM16,M,CE,NR,4.0,SUC,47,1.0217391304347827,0,46,2.3977065415689336,0,0.0,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0
397,FEDXDM17,M,CE,NR,4.0,SUC,44,1.0476190476190477,0,42,2.1268515001898973,0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,5.0,4.0,5.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0
398,FEDXDM18,M,CE,NR,4.0,SUC,35,1.0294117647058822,0,34,2.3070833490406,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
399,FEDXDM19,M,CE,NR,4.0,SUC,46,1.0,0,46,2.3340709523742404,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
400,FEDXDM20,M,CE,NR,4.0,SUC,34,1.0303030303030303,0,33,1.6470718722271518,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0
